1.765625 4 7.0625 0
1.78125 4 7.125 0
1.796875 4 7.1875 0
1.8125 4 7.25 0
1.828125 4 7.3125 0
1.84375 4 7.375 0
1.859375 4 7.4375 0
1.875 4 7.5 0
1.890625 4 7.5625 0
1.90625 4 7.625 0
1.921875 4 7.6875 0
1.9375 4 7.75 0
1.953125 4 7.8125 0
1.96875 4 7.875 0
1.984375 4 7.9375 0
2 4 8 0
2.015625 4 8.0625 0
2.03125 4 8.125 0
2.046875 4 8.1875 0
2.0625 4 8.25 0
2.078125 4 8.3125 0
2.09375 4 8.375 0
2.109375 4 8.4375 0
2.125 4 8.5 0
2.140625 4 8.5625 0
2.15625 4 8.625 0
2.171875 4 8.6875 0
2.1875 4 8.75 0
2.203125 4 8.8125 0
2.21875 4 8.875 0
2.234375 4 8.9375 0
2.25 4 9 0
2.265625 4 9.0625 0
2.28125 4 9.125 0
2.296875 4 9.1875 0
2.3125 4 9.25 0
2.328125 4 9.3125 0
2.34375 4 9.375 0
2.359375 4 9.4375 0
2.375 4 9.5 0
2.390625 4 9.5625 0
2.40625 4 9.625 0
2.421875 4 9.6875 0
2.4375 4 9.75 0
2.453125 4 9.8125 0
2.46875 4 9.875 0
2.484375 4 9.9375 0
2.5 4 10 0
2.515625 4 10.0625 0
2.53125 4 10.125 0
2.546875 4 10.1875 0
2.5625 4 10.25 0
2.578125 4 10.3125 0
2.59375 4 10.375 0
2.609375 4 10.4375 0
2.625 4 10.5 0
2.640625 4 10.5625 0
2.65625 4 10.625 0
2.671875 4 10.6875 0
2.6875 4 10.75 0
2.703125 4 10.8125 0
2.71875 4 10.875 0
2.734375 4 10.9375 0
2.75 4 11 0
2.765625 4 11.0625 0
2.78125 4 11.125 0
2.796875 4 11.1875 0
2.8125 4 11.25 0
2.828125 4 11.3125 0
2.84375 4 11.375 0
2.859375 4 11.4375 0
2.875 4 11.5 0
2.890625 4 11.5625 0
2.90625 4 11.625 0
2.921875 4 11.6875 0
2.9375 4 11.75 0
2.953125 4 11.8125 0
2.96875 4 11.875 0
2.984375 4 11.9375 0
3 4 12 0
3.015625 4 12.0625 0
3.03125 4 12.125 0
3.046875 4 12.1875 0
3.0625 4 12.25 0
3.078125 4 12.3125 0
3.09375 4 12.375 0
3.109375 4 12.4375 0
3.125 4 12.5 0
3.140625 4 12.5625 0
3.15625 4 12.625 0
3.171875 4 12.6875 0
3.1875 4 12.75 0
3.203125 4 12.8125 0
3.21875 4 12.875 0
3.234375 4 12.9375 0
3.25 4 13 0
3.265625 4 13.0625 0
3.28125 4 13.125 0
3.296875 4 13.1875 0
3.3125 4 13.25 0
3.328125 4 13.3125 0
3.34375 4 13.375 0
3.359375 4 13.4375 0
3.375 4 13.5 0
3.390625 4 13.5625 0
3.40625 4 13.625 0
3.421875 4 13.6875 0
3.4375 4 13.75 0
3.453125 4 13.8125 0
3.46875 4 13.875 0
3.484375 4 13.9375 0
3.5 4 14 0
3.515625 4 14.0625 0
3.53125 4 14.125 0
3.546875 4 14.1875 0
3.5625 4 14.25 0
3.578125 4 14.3125 0
3.59375 4 14.375 0
3.609375 4 14.4375 0
3.625 4 14.5 0
3.640625 4 14.5625 0
3.65625 4 14.625 0
3.671875 4 14.6875 0
3.6875 4 14.75 0
3.703125 4 14.8125 0
3.71875 4 14.875 0
3.734375 4 14.9375 0
3.75 4 15 0
3.765625 4 15.0625 0
3.78125 4 15.125 0
3.796875 4 15.1875 0
3.8125 4 15.25 0
3.828125 4 15.3125 0
3.84375 4 15.375 0
3.859375 4 15.4375 0
3.875 4 15.5 0
3.890625 4 15.5625 0
3.90625 4 15.625 0
3.921875 4 15.6875 0
3.9375 4 15.75 0
3.953125 4 15.8125 0
3.96875 4 15.875 0
3.984375 4 15.9375 0
4 4 16 0
